"CASE_ID","ACCIDENT_YEAR","COLLISION_DATE","INTERSECTION","COLLISION_TIME","DAY_OF_WEEK","PRIMARY_RD","SECONDARY_RD","NUMBER_KILLED","NUMBER_INJURED","HIT_AND_RUN","PEDESTRIAN_ACCIDENT","BICYCLE_ACCIDENT","MOTORCYCLE_ACCIDENT","ALCOHOL_INVOLVED","COUNT_PED_KILLED","COUNT_PED_INJURED","COUNT_BICYCLIST_KILLED","COUNT_BICYCLIST_INJURED","COUNT_MC_KILLED","COUNT_MC_INJURED","COUNTY","CITY","POINT_X","POINT_Y"
"4392532",2010,2010-02-10,"N","2340",3,"RT 880","ADELINE ST",1,2,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2985,37.80206
"4554661",2010,2010-01-04,"Y","1340",1,"MADISON ST","8TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26668,37.7974
"4554665",2010,2010-01-04,"Y","1154",1,"BROADWAY","RIDGEWAY",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25532,37.82986
"4554708",2010,2010-01-21,"N","0500",4,"UNION ST","3RD ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",,
"4557331",2010,2010-01-12,"Y","1533",2,"MARTIN LUTHER KING JR WY","11TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27731,37.80416
"4557612",2010,2010-01-17,"N","0444",7,"BROADWAY","15TH ST",0,5,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27063,37.80524
"4558507",2010,2010-02-05,"N","2225",5,"INTERNATIONAL BL","81ST AV",0,2,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18054,37.75605
"4558524",2010,2010-02-01,"Y","1230",1,"3RD AV","INTERNATIONAL BL",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25553,37.7972
"4562757",2010,2010-01-04,"N","1445",1,"45TH AV","SAN LEANDRO ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.21514,37.76985
"4563848",2010,2010-01-19,"N","0112",2,"RT 880","WEST GRAND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.298,37.81614
"4563949",2010,2010-01-07,"N","1227",4,"18TH ST","POPLAR ST",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28779,37.81312
"4564079",2010,2010-01-20,"Y","0547",3,"7TH ST","PERALTA ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29821,37.80606
"4564593",2010,2010-01-01,"Y","1700",5,"47TH AV","BOND ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20928,37.77251
"4565217",2010,2010-01-17,"N","1402",7,"SHATTUCK AV","60TH ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.26528,37.84568
"4565241",2010,2010-01-11,"Y","0847",1,"109TH AV","MACARTHUR BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.14967,37.7413
"4565246",2010,2010-01-09,"Y","1300",6,"14TH ST","FRANKLIN ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27001,37.80387
"4565253",2010,2010-01-11,"N","1600",1,"TELEGRAPH AV","CLAREMONT AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26215,37.83868
"4565257",2010,2010-01-09,"Y","0915",6,"73RD AV","WELD ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.18198,37.76264
"4565269",2010,2010-01-03,"N","0932",7,"GRIZZLY PEAK BL","CENTENNIAL DR",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",,
"4565635",2010,2010-01-01,"N","1307",5,"BAY PL","VERNON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26107,37.81236
"4565639",2010,2010-01-03,"Y","0918",7,"14TH AV","INTERNATIONAL BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24627,37.78945
"4565647",2010,2010-01-03,"Y","1900",7,"17TH ST","TELEGRAPH AV",0,4,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2703,37.80687
"4565679",2010,2010-01-01,"Y","0948",5,"10TH ST","HARRISON ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26939,37.8002
"4566730",2010,2010-02-05,"N","1430",5,"RT 880","HIGH ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22627,37.7727
"4566746",2010,2010-01-26,"N","1525",2,"COOLIDGE CT","COOLIDGE AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.22048,37.7844
"4566762",2010,2010-02-10,"N","1329",3,"RT 880","5TH AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2633,37.79309
"4566785",2010,2010-02-12,"N","0650",5,"RT 80","ASHBY AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29855,37.84765
"4566789",2010,2010-02-12,"N","2205",5,"RT 580","MARKET ST",0,1,"N","Y",,,"Y",0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.27668,37.82613
"4566793",2010,2010-02-11,"N","1433",4,"RT 880","HIGH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22588,37.77243
"4567014",2010,2010-01-28,"N","0757",4,"RT 880","5TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25327,37.78896
"4567018",2010,2010-01-27,"N","1818",3,"RT 880","5TH AV",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2633,37.79309
"4567726",2010,2010-01-18,"Y","1710",1,"E 12TH ST","2ND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25754,37.79711
"4567734",2010,2010-01-18,"Y","0854",1,"MARTIN LUTHER KING JR WY","56TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27004,37.84065
"4567738",2010,2010-01-18,"N","0719",1,"98TH AV","B ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17413,37.74264
"4567750",2010,2010-01-18,"Y","2051",1,"52ND ST","MARTIN LUTHER KING JR WY",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26867,37.83716
"4567754",2010,2010-01-20,"Y","1405",3,"WEST GRAND AV","MARKET ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27869,37.81444
"4567758",2010,2010-01-19,"N","1530",2,"RT 580","35TH AV",0,2,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20603,37.79433
"4568470",2010,2010-02-03,"N","1924",3,"INTERNATIONAL BL","79TH AV",0,2,"N","Y",,,"Y",0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.18239,37.75695
"4570668",2010,2010-01-15,"N","1132",5,"INTERNATIONAL BL","92ND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17368,37.74872
"4570692",2010,2010-01-19,"Y","1311",2,"HOLLY ST","84TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17633,37.75516
"4570711",2010,2010-01-21,"Y","1823",4,"BANCROFT AV","DURANT AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.15511,37.73904
"4570715",2010,2010-01-23,"N","0938",6,"51ST ST","TELEGRAPH AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26231,37.83719
"4571042",2010,2010-01-26,"N","0740",2,"RT 580","KELLER AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.15913,37.77366
"4571050",2010,2010-01-23,"N","1350",6,"RT 980","MARKET ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27395,37.82567
"4571054",2010,2010-01-23,"N","0645",6,"RT 880","5TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25037,37.78817
"4571062",2010,2010-01-22,"N","1750",5,"RT 580","GRAND AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.13505,37.72153
"4571086",2010,2010-01-20,"N","0505",3,"RT 880","HIGH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21568,37.76241
"4571093",2010,2010-01-23,"N","1400",6,"RT 980","12TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27575,37.81034
"4571096",2010,2010-02-23,"N","1936",2,"MARKET ST","6TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28295,37.80228
"4571097",2010,2010-01-24,"N","0254",7,"RT 580","HIGH ST",0,2,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19927,37.78833
"4571101",2010,2010-01-24,"N","1950",7,"RT 880","10TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25216,37.78867
"4571110",2010,2010-01-18,"N","1245",1,"RT 880","FRUITVALE AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22477,37.77206
"4571114",2010,2010-01-17,"N","1420",7,"RT 580","DAVENPORT AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18373,37.78417
"4571203",2010,2010-01-16,"N","0248",6,"RT 580","106TH AV",0,1,"F","Y",,,"Y",0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.14879,37.74497
"4571215",2010,2010-01-14,"N","2140",4,"RT 880","MARKET ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28059,37.80064
"4571236",2010,2010-01-28,"N","1829",4,"RT 880","UNION ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29622,37.80187
"4571239",2010,2010-01-04,"N","1644",1,"RT 80","SFOBB ADMIN BLDG",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.32072,37.823
"4572920",2010,2010-02-02,"N","0700",2,"RT 880","9TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.251,37.78835
"4572936",2010,2010-02-15,"N","2345",1,"RT 580","35TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20413,37.79315
"4572970",2010,2010-02-14,"N","0020",7,"RT 580","KELLER AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.15502,37.77065
"4572974",2010,2010-02-14,"N","1425",7,"RT 580","CHETWOOD ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25113,37.81496
"4572982",2010,2010-02-07,"N","2111",7,"RT 880","16TH AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24712,37.78719
"4572986",2010,2010-02-09,"N","1745",2,"RT 580","LAKE PARK AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24023,37.80783
"4572994",2010,2010-02-11,"N","1445",4,"RT 880","OAK ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26361,37.79316
"4573017",2010,2010-02-01,"N","1210",1,"RT 580","106TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.14701,37.74379
"4573046",2010,2010-02-06,"N","0146",6,"RT 24","WEST MACARTHUR BL",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26744,37.82867
"4573053",2010,2010-02-19,"N","0815",5,"RT 13","MORAGA AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21427,37.82971
"4573058",2010,2010-02-09,"N","1550",2,"RT 880","66TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20969,37.75559
"4573061",2010,2010-02-20,"N","1920",6,"RT 580","LAKESHORE AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2419,37.80852
"4573081",2010,2010-02-08,"N","0137",1,"RT 880","HEGENBERGER RD",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19541,37.7393
"4573085",2010,2010-02-11,"N","1740",4,"RT 13","MORAGA AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22043,37.83706
"4573105",2010,2010-02-06,"N","1410",6,"RT 580","SAN PABLO AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2806,37.82729
"4573203",2010,2010-01-16,"N","0246",6,"RT 580","106TH AV",0,2,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.1491,37.74532
"4573207",2010,2010-01-17,"N","0245",7,"RT 580","106TH AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.14937,37.74569
"4573235",2010,2010-01-30,"N","0131",6,"RT 880","HEGENBERGER RD",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19272,37.73659
"4573258",2010,2010-01-30,"N","0142",6,"RT 880","HEGENBERGER RD",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19245,37.73628
"4575520",2010,2010-01-10,"N","0005",7,"RT 80","TOLL PLAZA",0,6,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29595,37.82768
"4576771",2010,2010-01-24,"N","0040",7,"98TH AV","STEARNS AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.15441,37.75157
"4577849",2010,2010-01-29,"N","1640",5,"EMBARCADERO","10TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25207,37.78838
"4577850",2010,2010-01-04,"Y","1115",1,"8TH ST","CLAY ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.27622,37.80116
"4577854",2010,2010-01-04,"Y","1416",1,"INTERNATIONAL BL","24TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23446,37.78251
"4577858",2010,2010-01-04,"Y","2116",1,"MARKET ST","10TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28207,37.80546
"4577862",2010,2010-01-06,"N","0545",3,"OAKPORT ST","ROLAND WY",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19954,37.74346
"4577865",2010,2010-01-27,"N","0750",3,"76TH AV","HAMILTON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18961,37.75507
"4577869",2010,2010-01-25,"Y","1014",1,"5TH AV","INTERNATIONAL BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25384,37.7957
"4577873",2010,2010-01-23,"N","2359",6,"MACARTHUR BL","55TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18791,37.77811
"4577874",2010,2010-01-14,"Y","1310",4,"OAKPORT ST","LESSER ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21808,37.76478
"4577877",2010,2010-01-23,"Y","1920",6,"GRAND AV","LEE ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.25729,37.80904
"4577882",2010,2010-01-14,"N","1500",4,"KRAUSE AV","73RD AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.17968,37.76608
"4577885",2010,2010-01-23,"Y","1547",6,"BROADWAY","CLIFTON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25085,37.83691
"4577893",2010,2010-01-21,"N","2011",4,"PERALTA ST","14TH ST",0,1,"N","Y",,,"Y",0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.29405,37.81131
"4577898",2010,2010-01-28,"Y","1215",4,"JACKSON ST","10TH ST",0,1,"N","Y","Y",,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26702,37.79926
"4577909",2010,2010-01-02,"Y","1517",6,"33RD ST","MARTIN LUTHER KING JR WY",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.27025,37.82267
"4578359",2010,2010-01-07,"Y","0854",4,"JACKSON ST","5TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26913,37.79583
"4578363",2010,2010-01-28,"Y","1810",4,"HIGH ST","OAKPORT ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",,
"4579982",2010,2010-01-21,"N","2035",4,"RT 80","THE TOLL PLAZA",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.32617,37.82174
"4583773",2010,2010-01-16,"N","2234",6,"INTERNATIONAL BL","90TH AV",0,1,"F","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.17464,37.74983
"4583801",2010,2010-01-19,"N","1015",2,"WEBSTER ST","30TH ST",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26342,37.81888
"4583821",2010,2010-01-15,"Y","1552",5,"TELEGRAPH AV","MERRIMAC ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.26785,37.81659
"4583825",2010,2010-01-13,"Y","1517",3,"15TH ST","MARKET ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28062,37.80884
"4583834",2010,2010-01-16,"N","1545",6,"INTERNATIONAL BL","45TH AV",0,1,"M","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.2131,37.77151
"4583856",2010,2010-01-20,"Y","0750",3,"INTERNATIONAL BL","67TH AV",0,1,"M","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.19189,37.76147
"4583936",2010,2010-01-19,"N","1530",2,"MACARTHUR BL","RT 580",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18807,37.78419
"4583940",2010,2010-01-12,"N","0755",2,"29TH AV","GLASCOCK ST",0,2,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23533,37.77287
"4586067",2010,2010-01-29,"N","1026",5,"RT 80","TOLL PLAZA",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.32127,37.82283
"4586957",2010,2010-01-06,"Y","1530",3,"SAN PABLO AV","35TH ST",0,1,"M",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.27853,37.82643
"4587130",2010,2010-01-10,"Y","1630",7,"ALCATRAZ AV","TELEGRAPH AV",0,1,"M","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26054,37.8502
"4587134",2010,2010-01-20,"Y","2329",3,"46TH ST","MARKET ST",0,1,"M","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.2731,37.83519
"4587147",2010,2010-01-25,"Y","0734",1,"GRAND AV","HARRISON ST",0,1,"M","Y",,,"Y",0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26242,37.8109
"4587366",2010,2010-01-24,"N","1545",7,"COLLEGE AV","MANILA AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25138,37.84013
"4587370",2010,2010-01-26,"N","1020",2,"CAMDEN ST","62ND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18344,37.77366
"4587374",2010,2010-01-24,"N","1930",7,"INTERNATIONAL BL","79TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18217,37.75685
"4587378",2010,2010-01-24,"N","1606",7,"E 22ND ST","10TH AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24211,37.79716
"4587491",2010,2010-02-04,"Y","2000",4,"MADISON ST","14TH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.2641,37.80154
"4587515",2010,2010-02-04,"Y","1538",4,"BROADWAY","24TH ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26563,37.81339
"4587934",2010,2010-01-13,"N","0620",3,"SHEPHERD CANYON RD","ESCHER DR",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",,
"4587942",2010,2010-01-21,"Y","1129",4,"FOOTHILL BL","20TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23844,37.78753
"4587984",2010,2010-01-22,"Y","1330",5,"OAK ST","8TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2655,37.79697
"4587988",2010,2010-01-22,"N","1422",5,"SAN PABLO AV","59TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28353,37.84226
"4587992",2010,2010-01-26,"Y","1757",2,"TELEGRAPH AV","17TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2703,37.80687
"4598082",2010,2010-01-27,"N","1420",3,"EMBARCADERO","8TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25727,37.78941
"4598110",2010,2010-01-19,"N","2233",2,"FRUITVALE AV","23RD ST",0,4,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22202,37.78568
"4598149",2010,2010-01-29,"N","1940",5,"ALCATRAZ AV","SHATTUCK AV",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26598,37.84945
"4598157",2010,2010-01-28,"N","1000",4,"KEITH AV","COLLEGE AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25082,37.84436
"4598778",2010,2010-02-09,"N","1625",2,"RT 580","PARK BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23409,37.80459
"4601869",2010,2010-01-20,"N","1949",3,"E 12TH ST","18TH AV",0,1,"N",,"Y",,"Y",0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.24325,37.78646
"4601877",2010,2010-01-16,"N","1340",6,"SAN LEANDRO ST","85TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18922,37.74713
"4602134",2010,2010-02-02,"Y","0729",2,"19TH ST","FRANKLIN ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26787,37.80732
"4602759",2010,2010-02-17,"N","0840",3,"E 22ND ST","23RD AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23097,37.7895
"4602763",2010,2010-02-05,"Y","1343",5,"PARK BL","SPRUCE ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.24165,37.80242
"4602774",2010,2010-02-14,"N","0359",7,"PEARL ST","OAKLAND AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25533,37.81742
"4602775",2010,2010-02-12,"N","1436",5,"MERRIMAC ST","TELEGRAPH AV",0,1,"F","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26785,37.81659
"4602785",2010,2010-02-16,"Y","1438",2,"SHATTUCK AV","65TH ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.26589,37.85032
"4603724",2010,2010-02-23,"N","1826",2,"GRAND AV","HARRISON ST",0,1,"M",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.26193,37.81082
"4603736",2010,2010-02-24,"Y","2048",3,"BANCROFT AV","88TH AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16688,37.75498
"4603760",2010,2010-02-25,"Y","0829",4,"E 10TH ST","2ND AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.25919,37.79595
"4603761",2010,2010-02-21,"N","1935",7,"51ST AV","BANCROFT AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.20683,37.77054
"4603771",2010,2010-02-26,"Y","1900",5,"22ND AV","INTERNATIONAL BL",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23792,37.78455
"4603791",2010,2010-02-27,"N","1142",6,"TELEGRAPH AV","WEST MACARTHUR BL",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26526,37.82628
"4606091",2010,2010-03-03,"N","1010",3,"EDGEWATER DR","HASSLER WY",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20621,37.74517
"4606732",2010,2010-02-09,"N","2250",2,"WEST ST","45TH ST",0,1,"N","Y",,,"Y",0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.27004,37.83419
"4606748",2010,2010-02-07,"Y","2121",7,"DOOLITTLE DR","HEGENBERGER RD",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20176,37.72662
"4606776",2010,2010-02-11,"Y","1930",4,"FOOTHILL BL","8TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24953,37.79485
"4606799",2010,2010-02-10,"Y","1855",3,"INTERNATIONAL BL","85TH AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.1772,37.7533
"4606885",2010,2010-01-30,"Y","0915",6,"HEGENBERGER RD","RT 880",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19655,37.74061
"4606886",2010,2010-01-30,"N","1731",6,"66TH AV","OAKPORT ST",0,2,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20899,37.75362
"4606913",2010,2010-01-14,"Y","1546",4,"GRAND AV","EL EMBARCADERO",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25003,37.80906
"4606917",2010,2010-01-12,"N","0959",2,"HEGENBERGER RD","EDES AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19624,37.74434
"4606937",2010,2010-01-20,"N","1556",3,"SHEPHERD CANYON RD","ESCHER DR",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",,
"4610012",2010,2010-02-05,"Y","0937",5,"DAVIS ST","35TH AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.21405,37.78585
"4610020",2010,2010-02-04,"N","1636",4,"BANCROFT AV","RITCHIE ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.17273,37.76208
